,Name,Household Income,Asian Amer.,Black Amer.,Hispanic Amer.,White Amer.,Other,state,Zipcode
2047,ZCTA5 07107,31366.0,546.0,13048.0,22031.0,10485.0,12067.0,34,07107
2048,ZCTA5 07108,26317.0,64.0,18827.0,2925.0,1083.0,1837.0,34,07108
2049,ZCTA5 07109,70054.0,3930.0,4065.0,16491.0,21693.0,4841.0,34,07109
2050,ZCTA5 07110,95259.0,3091.0,795.0,4636.0,22561.0,1212.0,34,07110
2051,ZCTA5 07111,41868.0,937.0,46896.0,5001.0,3776.0,1902.0,34,07111
2052,ZCTA5 07112,35680.0,185.0,23590.0,1242.0,536.0,1080.0,34,07112
2053,ZCTA5 07114,26970.0,101.0,7539.0,3542.0,2917.0,2055.0,34,07114
2054,ZCTA5 07201,46160.0,307.0,6986.0,16969.0,14387.0,4802.0,34,07201
2055,ZCTA5 07202,48527.0,784.0,5491.0,28079.0,16952.0,16393.0,34,07202
2056,ZCTA5 07203,61804.0,359.0,11466.0,6309.0,4817.0,4369.0,34,07203
2057,ZCTA5 07204,71846.0,1148.0,1037.0,3815.0,8474.0,2490.0,34,07204
2058,ZCTA5 07205,71102.0,708.0,11751.0,4172.0,6040.0,2644.0,34,07205
2059,ZCTA5 07206,44048.0,176.0,5758.0,18999.0,8199.0,12364.0,34,07206
2060,ZCTA5 07208,47728.0,1355.0,5545.0,18559.0,18061.0,5188.0,34,07208
2061,ZCTA5 07302,123617.0,12676.0,3568.0,8260.0,23705.0,1307.0,34,07302
2062,ZCTA5 07304,48238.0,6422.0,17037.0,14901.0,10107.0,9189.0,34,07304
2063,ZCTA5 07305,51755.0,10298.0,31635.0,16467.0,12188.0,8476.0,34,07305
2064,ZCTA5 07306,53327.0,19158.0,6331.0,15375.0,22437.0,3141.0,34,07306
2065,ZCTA5 07307,62562.0,8832.0,3412.0,20202.0,19558.0,9319.0,34,07307
2066,ZCTA5 07310,153657.0,8129.0,510.0,836.0,3261.0,288.0,34,07310
2067,ZCTA5 07311,186780.0,79.0,34.0,48.0,291.0,0.0,34,07311
2068,ZCTA5 07401,158977.0,714.0,84.0,131.0,5807.0,0.0,34,07401
2069,ZCTA5 07403,90372.0,426.0,199.0,1262.0,7124.0,129.0,34,07403
2070,ZCTA5 07405,116692.0,938.0,98.0,2679.0,16062.0,131.0,34,07405
2071,ZCTA5 07407,77887.0,1750.0,1517.0,5326.0,14790.0,1241.0,34,07407
2072,ZCTA5 07410,115512.0,4126.0,622.0,4561.0,27421.0,296.0,34,07410
2073,ZCTA5 07416,69085.0,40.0,150.0,311.0,5189.0,40.0,34,07416
2074,ZCTA5 07417,159883.0,939.0,260.0,901.0,9249.0,230.0,34,07417
2075,ZCTA5 07418,130563.0,19.0,102.0,100.0,2183.0,0.0,34,07418
2076,ZCTA5 07419,88339.0,165.0,283.0,424.0,8225.0,84.0,34,07419
2077,ZCTA5 07420,81737.0,362.0,272.0,754.0,4020.0,187.0,34,07420
2078,ZCTA5 07421,92274.0,174.0,133.0,508.0,6457.0,271.0,34,07421
2079,ZCTA5 07422,93217.0,20.0,127.0,729.0,6009.0,36.0,34,07422
2080,ZCTA5 07423,191645.0,299.0,12.0,402.0,3703.0,42.0,34,07423
2081,ZCTA5 07424,85254.0,1468.0,1478.0,4908.0,21893.0,894.0,34,07424
2082,ZCTA5 07430,104800.0,3474.0,766.0,2723.0,21289.0,500.0,34,07430
2083,ZCTA5 07432,119231.0,125.0,90.0,994.0,6851.0,113.0,34,07432
2084,ZCTA5 07435,121599.0,147.0,0.0,64.0,2353.0,19.0,34,07435
2085,ZCTA5 07436,117996.0,832.0,256.0,820.0,11741.0,0.0,34,07436
2086,ZCTA5 07438,109539.0,141.0,110.0,838.0,10846.0,107.0,34,07438
2087,ZCTA5 07439,90402.0,69.0,5.0,248.0,2267.0,0.0,34,07439
2088,ZCTA5 07440,117159.0,71.0,25.0,383.0,3877.0,54.0,34,07440
2089,ZCTA5 07442,97782.0,670.0,176.0,2072.0,9604.0,315.0,34,07442
2090,ZCTA5 07444,94121.0,162.0,2.0,887.0,10346.0,440.0,34,07444
2091,ZCTA5 07446,144491.0,1251.0,74.0,768.0,13454.0,19.0,34,07446
2092,ZCTA5 07450,168807.0,3708.0,475.0,1974.0,20103.0,108.0,34,07450
2093,ZCTA5 07452,166450.0,1152.0,166.0,854.0,9970.0,28.0,34,07452
2094,ZCTA5 07456,128272.0,573.0,270.0,999.0,10776.0,208.0,34,07456
2095,ZCTA5 07457,109851.0,209.0,0.0,561.0,3812.0,159.0,34,07457
2096,ZCTA5 07458,168125.0,1761.0,467.0,1209.0,8550.0,119.0,34,07458
2097,ZCTA5 07460,109688.0,19.0,115.0,336.0,3232.0,0.0,34,07460
2098,ZCTA5 07461,86178.0,338.0,241.0,1137.0,17476.0,31.0,34,07461
2099,ZCTA5 07462,84574.0,0.0,237.0,606.0,5746.0,117.0,34,07462
2100,ZCTA5 07463,119434.0,717.0,140.0,1005.0,8818.0,81.0,34,07463
2101,ZCTA5 07465,95915.0,267.0,177.0,670.0,6274.0,16.0,34,07465
2102,ZCTA5 07470,118044.0,4847.0,1018.0,6725.0,46797.0,657.0,34,07470
2103,ZCTA5 07480,99178.0,306.0,260.0,1753.0,15476.0,70.0,34,07480
2104,ZCTA5 07481,150329.0,893.0,109.0,699.0,15835.0,19.0,34,07481
2105,ZCTA5 07495,-666666666.0,0.0,0.0,0.0,0.0,0.0,34,07495
2106,ZCTA5 07501,28159.0,574.0,8426.0,20956.0,7185.0,14617.0,34,07501
2107,ZCTA5 07502,55726.0,2743.0,2735.0,9287.0,7086.0,3201.0,34,07502
2108,ZCTA5 07503,43921.0,218.0,1495.0,10949.0,7691.0,8097.0,34,07503
2109,ZCTA5 07504,58818.0,187.0,5190.0,5825.0,2788.0,2945.0,34,07504
2110,ZCTA5 07505,19625.0,119.0,1030.0,1136.0,523.0,707.0,34,07505
2111,ZCTA5 07506,96250.0,213.0,634.0,4548.0,16630.0,782.0,34,07506
2112,ZCTA5 07508,77468.0,593.0,2592.0,7496.0,16923.0,1862.0,34,07508
2113,ZCTA5 07512,101321.0,665.0,379.0,1711.0,9222.0,211.0,34,07512
2114,ZCTA5 07513,43305.0,0.0,1709.0,10225.0,2640.0,7610.0,34,07513
2115,ZCTA5 07514,42483.0,95.0,8602.0,9541.0,2863.0,6763.0,34,07514
2116,ZCTA5 07522,33543.0,1522.0,6399.0,11117.0,6894.0,4073.0,34,07522
2117,ZCTA5 07524,37333.0,30.0,3028.0,9714.0,5107.0,3834.0,34,07524
2118,ZCTA5 07601,67188.0,4809.0,11114.0,16907.0,21444.0,5334.0,34,07601
2119,ZCTA5 07603,83517.0,674.0,925.0,3520.0,5773.0,698.0,34,07603
2120,ZCTA5 07604,91911.0,1920.0,706.0,1686.0,8944.0,360.0,34,07604
2121,ZCTA5 07605,96131.0,3657.0,284.0,1599.0,4629.0,114.0,34,07605
2122,ZCTA5 07606,70735.0,38.0,73.0,1358.0,2179.0,223.0,34,07606
2123,ZCTA5 07607,88143.0,1409.0,406.0,2219.0,7070.0,303.0,34,07607
2124,ZCTA5 07608,28750.0,0.0,4.0,32.0,103.0,0.0,34,07608
2125,ZCTA5 07620,124844.0,464.0,118.0,121.0,892.0,20.0,34,07620
2126,ZCTA5 07621,96713.0,7451.0,1897.0,7863.0,14479.0,2795.0,34,07621
2127,ZCTA5 07624,132719.0,3294.0,140.0,343.0,5050.0,11.0,34,07624
2128,ZCTA5 07626,138256.0,2789.0,32.0,580.0,5775.0,38.0,34,07626
2129,ZCTA5 07627,158906.0,1606.0,0.0,345.0,3239.0,43.0,34,07627
2130,ZCTA5 07628,96017.0,2910.0,928.0,3303.0,12951.0,556.0,34,07628
2131,ZCTA5 07630,123808.0,797.0,43.0,1439.0,6396.0,24.0,34,07630
2132,ZCTA5 07631,84054.0,2369.0,8324.0,7758.0,14813.0,1547.0,34,07631
2133,ZCTA5 07632,146944.0,2249.0,77.0,406.0,2912.0,0.0,34,07632
2134,ZCTA5 07640,128380.0,918.0,32.0,300.0,3658.0,55.0,34,07640
2135,ZCTA5 07641,173750.0,556.0,45.0,120.0,2763.0,0.0,34,07641
2136,ZCTA5 07642,140694.0,885.0,299.0,739.0,8908.0,92.0,34,07642
2137,ZCTA5 07643,61144.0,2780.0,257.0,3217.0,6933.0,532.0,34,07643
2138,ZCTA5 07644,60651.0,2529.0,1827.0,8891.0,18289.0,1218.0,34,07644
2139,ZCTA5 07645,128641.0,1222.0,272.0,1077.0,6542.0,282.0,34,07645
2140,ZCTA5 07646,91900.0,3219.0,566.0,3013.0,11515.0,786.0,34,07646
2141,ZCTA5 07647,109567.0,1351.0,94.0,609.0,3868.0,9.0,34,07647
2142,ZCTA5 07648,127386.0,1579.0,32.0,320.0,4014.0,103.0,34,07648
2143,ZCTA5 07649,146103.0,1113.0,130.0,398.0,6486.0,81.0,34,07649
2144,ZCTA5 07650,64626.0,12192.0,216.0,4142.0,5893.0,1815.0,34,07650
2145,ZCTA5 07652,117087.0,7298.0,801.0,2558.0,17809.0,293.0,34,07652
2146,ZCTA5 07656,118560.0,352.0,100.0,1359.0,7995.0,163.0,34,07656
2147,ZCTA5 07657,67500.0,3379.0,134.0,3374.0,6956.0,404.0,34,07657
2148,ZCTA5 07660,80450.0,1531.0,822.0,5618.0,9636.0,624.0,34,07660
2149,ZCTA5 07661,123409.0,2530.0,243.0,1366.0,8060.0,432.0,34,07661
2150,ZCTA5 07662,81394.0,733.0,130.0,1280.0,4438.0,228.0,34,07662
2151,ZCTA5 07663,99094.0,1143.0,573.0,2275.0,11848.0,188.0,34,07663
2152,ZCTA5 07666,109677.0,3363.0,10762.0,7643.0,23007.0,2239.0,34,07666
2153,ZCTA5 07670,159722.0,4031.0,463.0,1387.0,9540.0,307.0,34,07670
2154,ZCTA5 07675,124346.0,2844.0,468.0,2889.0,22410.0,470.0,34,07675
2155,ZCTA5 07676,131875.0,533.0,42.0,1028.0,8472.0,109.0,34,07676
2156,ZCTA5 07677,167344.0,392.0,185.0,47.0,5176.0,0.0,34,07677
2157,ZCTA5 07701,82474.0,427.0,1227.0,4861.0,19490.0,2332.0,34,07701
2158,ZCTA5 07702,124500.0,151.0,16.0,109.0,3866.0,25.0,34,07702
2159,ZCTA5 07703,-666666666.0,0.0,0.0,24.0,57.0,0.0,34,07703
2160,ZCTA5 07704,170625.0,51.0,176.0,151.0,5664.0,20.0,34,07704
2161,ZCTA5 07711,126667.0,8.0,3.0,45.0,1537.0,7.0,34,07711
2162,ZCTA5 07712,64852.0,1942.0,9371.0,6691.0,23557.0,2161.0,34,07712
2163,ZCTA5 07716,96693.0,61.0,249.0,425.0,7847.0,86.0,34,07716
2164,ZCTA5 07717,88594.0,14.0,15.0,131.0,1685.0,23.0,34,07717
2165,ZCTA5 07718,112944.0,269.0,27.0,514.0,6439.0,251.0,34,07718
2166,ZCTA5 07719,95206.0,177.0,318.0,1670.0,20393.0,224.0,34,07719
2167,ZCTA5 07720,60362.0,28.0,329.0,462.0,3518.0,109.0,34,07720
2168,ZCTA5 07721,73211.0,299.0,816.0,493.0,1718.0,94.0,34,07721
2169,ZCTA5 07722,160048.0,183.0,126.0,468.0,9633.0,20.0,34,07722
2170,ZCTA5 07723,65982.0,3.0,1.0,66.0,674.0,17.0,34,07723
2171,ZCTA5 07724,79060.0,1175.0,2648.0,2531.0,16033.0,532.0,34,07724
2172,ZCTA5 07726,111484.0,3258.0,963.0,3206.0,38560.0,447.0,34,07726
2173,ZCTA5 07727,80438.0,383.0,677.0,695.0,6344.0,12.0,34,07727
2174,ZCTA5 07728,89484.0,3551.0,3809.0,9552.0,43887.0,2284.0,34,07728
2175,ZCTA5 07730,101118.0,690.0,361.0,1573.0,15696.0,84.0,34,07730
2176,ZCTA5 07731,106371.0,2122.0,1437.0,4261.0,33215.0,782.0,34,07731
2177,ZCTA5 07732,59234.0,49.0,116.0,109.0,4524.0,35.0,34,07732
2178,ZCTA5 07733,154187.0,3225.0,182.0,970.0,12518.0,200.0,34,07733
2179,ZCTA5 07734,56398.0,281.0,1077.0,1532.0,10552.0,488.0,34,07734
2180,ZCTA5 07735,72015.0,609.0,1304.0,2909.0,15473.0,789.0,34,07735
2181,ZCTA5 07737,97232.0,84.0,0.0,224.0,3726.0,47.0,34,07737
2182,ZCTA5 07738,142896.0,267.0,121.0,322.0,5853.0,35.0,34,07738
2183,ZCTA5 07739,162232.0,44.0,19.0,303.0,5775.0,0.0,34,07739
2184,ZCTA5 07740,58652.0,778.0,4573.0,9314.0,20802.0,3877.0,34,07740
2185,ZCTA5 07746,149401.0,2973.0,513.0,1020.0,14458.0,250.0,34,07746
2186,ZCTA5 07747,103580.0,2905.0,1562.0,3164.0,24855.0,743.0,34,07747
2187,ZCTA5 07748,116076.0,1107.0,204.0,1980.0,25496.0,139.0,34,07748
2188,ZCTA5 07750,133295.0,21.0,0.0,84.0,3090.0,15.0,34,07750
2189,ZCTA5 07751,148265.0,4604.0,268.0,939.0,14316.0,64.0,34,07751
2190,ZCTA5 07753,70994.0,1587.0,10555.0,3000.0,22470.0,1386.0,34,07753
2191,ZCTA5 07755,94886.0,61.0,92.0,375.0,5328.0,58.0,34,07755
2192,ZCTA5 07756,61199.0,48.0,53.0,173.0,3003.0,19.0,34,07756
2193,ZCTA5 07757,110329.0,119.0,22.0,412.0,5474.0,0.0,34,07757
2194,ZCTA5 07758,95186.0,117.0,51.0,350.0,3779.0,26.0,34,07758
2195,ZCTA5 07760,153942.0,122.0,82.0,378.0,8514.0,62.0,34,07760
2196,ZCTA5 07762,84368.0,228.0,174.0,154.0,7824.0,0.0,34,07762
2197,ZCTA5 07764,104566.0,58.0,362.0,486.0,7232.0,112.0,34,07764
2198,ZCTA5 07801,71485.0,1053.0,1963.0,14508.0,16399.0,4855.0,34,07801
2199,ZCTA5 07803,95268.0,302.0,91.0,777.0,2917.0,87.0,34,07803
2200,ZCTA5 07820,-666666666.0,0.0,0.0,4.0,32.0,3.0,34,07820
2201,ZCTA5 07821,107982.0,212.0,60.0,456.0,8650.0,51.0,34,07821
2202,ZCTA5 07822,67813.0,69.0,0.0,89.0,632.0,0.0,34,07822
2203,ZCTA5 07823,57917.0,136.0,117.0,229.0,7471.0,6.0,34,07823
2204,ZCTA5 07825,99896.0,76.0,63.0,743.0,9105.0,25.0,34,07825
2205,ZCTA5 07826,82469.0,94.0,47.0,226.0,5558.0,38.0,34,07826
2206,ZCTA5 07827,69792.0,86.0,75.0,66.0,3808.0,16.0,34,07827
2207,ZCTA5 07828,74616.0,1178.0,1084.0,2401.0,12604.0,180.0,34,07828
2208,ZCTA5 07830,128504.0,308.0,0.0,138.0,6524.0,0.0,34,07830
2209,ZCTA5 07832,97872.0,102.0,69.0,225.0,3385.0,12.0,34,07832
2210,ZCTA5 07833,48819.0,0.0,0.0,0.0,149.0,0.0,34,07833
2211,ZCTA5 07834,119829.0,1706.0,369.0,1122.0,15353.0,147.0,34,07834
2212,ZCTA5 07836,113198.0,639.0,576.0,1341.0,9979.0,127.0,34,07836
2213,ZCTA5 07838,107237.0,29.0,34.0,120.0,3053.0,10.0,34,07838
2214,ZCTA5 07840,80740.0,2089.0,1164.0,3597.0,25253.0,875.0,34,07840
2215,ZCTA5 07842,-666666666.0,0.0,0.0,9.0,84.0,9.0,34,07842
2216,ZCTA5 07843,81317.0,379.0,487.0,1725.0,10177.0,263.0,34,07843
2217,ZCTA5 07846,-666666666.0,0.0,0.0,29.0,35.0,0.0,34,07846
2218,ZCTA5 07847,111994.0,34.0,115.0,241.0,1433.0,94.0,34,07847
2219,ZCTA5 07848,83063.0,148.0,159.0,265.0,4703.0,13.0,34,07848
2220,ZCTA5 07849,93180.0,752.0,382.0,649.0,7676.0,26.0,34,07849
2221,ZCTA5 07850,89397.0,89.0,393.0,858.0,5056.0,13.0,34,07850
2222,ZCTA5 07851,127000.0,0.0,0.0,0.0,62.0,0.0,34,07851
2223,ZCTA5 07852,82000.0,446.0,308.0,276.0,3216.0,0.0,34,07852
2224,ZCTA5 07853,162693.0,492.0,100.0,243.0,12114.0,13.0,34,07853
2225,ZCTA5 07856,91917.0,153.0,370.0,521.0,4398.0,85.0,34,07856
2226,ZCTA5 07857,61761.0,123.0,128.0,404.0,2917.0,11.0,34,07857
2227,ZCTA5 07860,84000.0,421.0,511.0,2301.0,23607.0,562.0,34,07860
2228,ZCTA5 07863,82768.0,38.0,70.0,243.0,3609.0,54.0,34,07863
2229,ZCTA5 07865,125186.0,11.0,128.0,104.0,1849.0,6.0,34,07865
2230,ZCTA5 07866,105733.0,1372.0,1052.0,2654.0,19718.0,338.0,34,07866
2231,ZCTA5 07869,128596.0,2775.0,800.0,3018.0,20988.0,595.0,34,07869
2232,ZCTA5 07870,-666666666.0,0.0,0.0,0.0,28.0,0.0,34,07870
2233,ZCTA5 07871,130273.0,710.0,501.0,1462.0,18587.0,195.0,34,07871
2234,ZCTA5 07874,93058.0,157.0,177.0,748.0,7522.0,172.0,34,07874
2235,ZCTA5 07876,125634.0,509.0,348.0,722.0,9422.0,50.0,34,07876
2236,ZCTA5 07878,98938.0,0.0,78.0,0.0,725.0,0.0,34,07878
2237,ZCTA5 07880,192682.0,0.0,0.0,152.0,263.0,0.0,34,07880
2238,ZCTA5 07881,-666666666.0,0.0,0.0,0.0,6.0,0.0,34,07881
2239,ZCTA5 07882,92942.0,326.0,454.0,1186.0,13272.0,208.0,34,07882
2240,ZCTA5 07885,73763.0,655.0,138.0,3639.0,6957.0,1987.0,34,07885
2241,ZCTA5 07901,139919.0,2260.0,850.0,3226.0,18529.0,1271.0,34,07901
2242,ZCTA5 07920,145942.0,5347.0,561.0,1363.0,20380.0,274.0,34,07920
2243,ZCTA5 07921,118042.0,746.0,95.0,878.0,6606.0,62.0,34,07921
2244,ZCTA5 07922,167639.0,1687.0,222.0,689.0,10351.0,29.0,34,07922
2245,ZCTA5 07924,159970.0,376.0,3.0,975.0,6639.0,497.0,34,07924
2246,ZCTA5 07926,-666666666.0,0.0,0.0,0.0,11.0,0.0,34,07926
2247,ZCTA5 07927,119569.0,704.0,144.0,407.0,2939.0,28.0,34,07927
2248,ZCTA5 07928,177564.0,2005.0,340.0,1021.0,16191.0,28.0,34,07928
2249,ZCTA5 07930,144649.0,404.0,131.0,699.0,7404.0,144.0,34,07930
2250,ZCTA5 07931,190577.0,112.0,108.0,149.0,2884.0,13.0,34,07931
2251,ZCTA5 07932,126492.0,1115.0,287.0,638.0,8399.0,0.0,34,07932
2252,ZCTA5 07933,145361.0,103.0,58.0,111.0,3043.0,24.0,34,07933
2253,ZCTA5 07934,150833.0,10.0,0.0,106.0,1502.0,69.0,34,07934
2254,ZCTA5 07935,138611.0,0.0,0.0,0.0,420.0,0.0,34,07935
2255,ZCTA5 07936,129659.0,1555.0,131.0,1484.0,9232.0,13.0,34,07936
2256,ZCTA5 07939,-666666666.0,12.0,84.0,26.0,106.0,0.0,34,07939
2257,ZCTA5 07940,133333.0,1193.0,790.0,1799.0,14510.0,221.0,34,07940
2258,ZCTA5 07945,178984.0,184.0,71.0,487.0,8472.0,27.0,34,07945
2259,ZCTA5 07946,166063.0,160.0,1.0,133.0,2855.0,0.0,34,07946
2260,ZCTA5 07950,125000.0,3880.0,488.0,1194.0,14569.0,59.0,34,07950
2261,ZCTA5 07960,118578.0,2326.0,2928.0,7552.0,37024.0,1492.0,34,07960
2262,ZCTA5 07961,-666666666.0,0.0,0.0,0.0,0.0,0.0,34,07961
2263,ZCTA5 07970,238108.0,19.0,0.0,109.0,159.0,0.0,34,07970
2264,ZCTA5 07974,146615.0,1605.0,132.0,1003.0,10198.0,73.0,34,07974
2265,ZCTA5 07976,93750.0,0.0,0.0,93.0,640.0,0.0,34,07976
2266,ZCTA5 07977,85833.0,5.0,41.0,226.0,523.0,65.0,34,07977
2267,ZCTA5 07979,133197.0,8.0,23.0,0.0,408.0,0.0,34,07979
