,Name,Household Income,Asian Amer.,Black Amer.,Hispanic Amer.,White Amer.,Other,state,Zipcode
2265,ZCTA5 07976,116019.0,0.0,0.0,47.0,596.0,0.0,34,07976
2266,ZCTA5 07977,74063.0,14.0,41.0,168.0,457.0,55.0,34,07977
2267,ZCTA5 07979,130913.0,17.0,20.0,0.0,502.0,0.0,34,07979
2268,ZCTA5 07980,122716.0,83.0,0.0,138.0,2078.0,0.0,34,07980
2269,ZCTA5 07981,112534.0,1243.0,57.0,767.0,7649.0,43.0,34,07981
2270,ZCTA5 08001,68750.0,0.0,91.0,33.0,695.0,15.0,34,08001
2271,ZCTA5 08002,78812.0,3324.0,1359.0,2344.0,16491.0,1014.0,34,08002
2272,ZCTA5 08003,122591.0,4780.0,2039.0,1149.0,21913.0,346.0,34,08003
2273,ZCTA5 08004,87885.0,95.0,1259.0,688.0,10034.0,436.0,34,08004
2274,ZCTA5 08005,70564.0,150.0,1628.0,1995.0,20881.0,515.0,34,08005
2275,ZCTA5 08006,67750.0,2.0,0.0,0.0,354.0,0.0,34,08006
2276,ZCTA5 08007,70152.0,22.0,133.0,204.0,4806.0,43.0,34,08007
2277,ZCTA5 08008,82047.0,29.0,44.0,53.0,6804.0,4.0,34,08008
2278,ZCTA5 08009,81354.0,361.0,1220.0,739.0,10509.0,318.0,34,08009
2279,ZCTA5 08010,64085.0,141.0,3162.0,1514.0,6911.0,490.0,34,08010
2280,ZCTA5 08011,-666666666.0,0.0,0.0,0.0,0.0,0.0,34,08011
2281,ZCTA5 08012,71865.0,1409.0,4031.0,2584.0,32350.0,951.0,34,08012
2282,ZCTA5 08014,107838.0,0.0,0.0,0.0,659.0,0.0,34,08014
2283,ZCTA5 08015,65531.0,516.0,3413.0,2313.0,14005.0,425.0,34,08015
2284,ZCTA5 08016,74626.0,2064.0,9795.0,3434.0,18306.0,904.0,34,08016
2285,ZCTA5 08019,95809.0,3.0,35.0,90.0,838.0,59.0,34,08019
2286,ZCTA5 08020,85519.0,0.0,78.0,57.0,2561.0,4.0,34,08020
2287,ZCTA5 08021,50262.0,762.0,12417.0,7431.0,24978.0,4391.0,34,08021
2288,ZCTA5 08022,89770.0,1102.0,852.0,295.0,6934.0,80.0,34,08022
2289,ZCTA5 08023,28785.0,0.0,8.0,6.0,363.0,0.0,34,08023
2290,ZCTA5 08026,84625.0,3.0,46.0,138.0,2007.0,82.0,34,08026
2291,ZCTA5 08027,70255.0,49.0,169.0,107.0,4618.0,18.0,34,08027
2292,ZCTA5 08028,67875.0,577.0,4326.0,2406.0,13616.0,1575.0,34,08028
2293,ZCTA5 08029,55435.0,10.0,27.0,330.0,4027.0,14.0,34,08029
2294,ZCTA5 08030,52136.0,694.0,511.0,1785.0,10805.0,1234.0,34,08030
2295,ZCTA5 08031,49713.0,1125.0,267.0,1339.0,9058.0,774.0,34,08031
2296,ZCTA5 08033,111939.0,290.0,178.0,567.0,15163.0,84.0,34,08033
2297,ZCTA5 08034,91362.0,1483.0,1379.0,1612.0,14275.0,748.0,34,08034
2298,ZCTA5 08035,88667.0,108.0,101.0,225.0,7253.0,120.0,34,08035
2299,ZCTA5 08036,97051.0,350.0,609.0,165.0,4871.0,0.0,34,08036
2300,ZCTA5 08037,71798.0,254.0,868.0,4267.0,20383.0,1845.0,34,08037
2301,ZCTA5 08038,49583.0,0.0,0.0,0.0,67.0,0.0,34,08038
2302,ZCTA5 08039,68676.0,0.0,0.0,69.0,115.0,0.0,34,08039
2303,ZCTA5 08041,110500.0,0.0,64.0,142.0,854.0,35.0,34,08041
2304,ZCTA5 08042,-666666666.0,0.0,0.0,0.0,219.0,0.0,34,08042
2305,ZCTA5 08043,85164.0,5642.0,3035.0,1290.0,19613.0,321.0,34,08043
2306,ZCTA5 08045,63494.0,33.0,2447.0,102.0,166.0,52.0,34,08045
2307,ZCTA5 08046,70929.0,654.0,22553.0,2930.0,5927.0,627.0,34,08046
2308,ZCTA5 08048,84347.0,378.0,2196.0,712.0,8882.0,209.0,34,08048
2309,ZCTA5 08049,55250.0,136.0,685.0,587.0,4292.0,248.0,34,08049
2310,ZCTA5 08050,75981.0,359.0,642.0,1629.0,23119.0,262.0,34,08050
2311,ZCTA5 08051,79032.0,237.0,447.0,303.0,9638.0,0.0,34,08051
2312,ZCTA5 08052,57460.0,1336.0,1896.0,2077.0,14419.0,900.0,34,08052
2313,ZCTA5 08053,94395.0,2767.0,2262.0,2139.0,38987.0,566.0,34,08053
2314,ZCTA5 08054,92826.0,3749.0,3683.0,1856.0,32533.0,604.0,34,08054
2315,ZCTA5 08055,112267.0,592.0,528.0,878.0,25425.0,313.0,34,08055
2316,ZCTA5 08056,158359.0,336.0,328.0,76.0,4021.0,0.0,34,08056
2317,ZCTA5 08057,132713.0,1486.0,1395.0,436.0,17407.0,111.0,34,08057
2318,ZCTA5 08059,73211.0,36.0,273.0,89.0,5296.0,30.0,34,08059
2319,ZCTA5 08060,79475.0,1142.0,5086.0,3095.0,15909.0,622.0,34,08060
2320,ZCTA5 08061,144258.0,206.0,492.0,188.0,2109.0,47.0,34,08061
2321,ZCTA5 08062,125926.0,200.0,450.0,448.0,15324.0,134.0,34,08062
2322,ZCTA5 08063,62545.0,21.0,81.0,84.0,2841.0,26.0,34,08063
2323,ZCTA5 08064,-666666666.0,19.0,59.0,1.0,78.0,0.0,34,08064
2324,ZCTA5 08065,68307.0,249.0,1293.0,650.0,5112.0,523.0,34,08065
2325,ZCTA5 08066,49303.0,0.0,2032.0,505.0,6334.0,152.0,34,08066
2326,ZCTA5 08067,78239.0,13.0,50.0,60.0,1469.0,45.0,34,08067
2327,ZCTA5 08068,58574.0,117.0,1803.0,1309.0,4013.0,348.0,34,08068
2328,ZCTA5 08069,49176.0,130.0,2980.0,2845.0,8425.0,628.0,34,08069
2329,ZCTA5 08070,62417.0,183.0,332.0,360.0,11498.0,103.0,34,08070
2330,ZCTA5 08071,74492.0,203.0,183.0,268.0,8639.0,19.0,34,08071
2331,ZCTA5 08072,66346.0,5.0,23.0,24.0,275.0,0.0,34,08072
2332,ZCTA5 08073,193583.0,0.0,0.0,0.0,192.0,56.0,34,08073
2333,ZCTA5 08074,-666666666.0,0.0,5.0,0.0,12.0,0.0,34,08074
2334,ZCTA5 08075,79486.0,963.0,3271.0,1571.0,23167.0,730.0,34,08075
2335,ZCTA5 08077,97602.0,308.0,907.0,1107.0,17469.0,250.0,34,08077
2336,ZCTA5 08078,61210.0,345.0,677.0,1003.0,6612.0,422.0,34,08078
2337,ZCTA5 08079,42357.0,46.0,3247.0,827.0,6325.0,207.0,34,08079
2338,ZCTA5 08080,97452.0,2111.0,1748.0,1286.0,32205.0,316.0,34,08080
2339,ZCTA5 08081,83694.0,2130.0,16435.0,4462.0,26727.0,1981.0,34,08081
2340,ZCTA5 08083,69783.0,358.0,1439.0,888.0,7160.0,438.0,34,08083
2341,ZCTA5 08084,72652.0,443.0,556.0,294.0,5711.0,145.0,34,08084
2342,ZCTA5 08085,111318.0,854.0,2325.0,1627.0,15975.0,727.0,34,08085
2343,ZCTA5 08086,78609.0,261.0,638.0,423.0,6723.0,232.0,34,08086
2344,ZCTA5 08087,63832.0,450.0,261.0,1202.0,23314.0,137.0,34,08087
2345,ZCTA5 08088,77303.0,232.0,372.0,1054.0,22721.0,344.0,34,08088
2346,ZCTA5 08089,63027.0,45.0,840.0,534.0,3205.0,143.0,34,08089
2347,ZCTA5 08090,87019.0,75.0,499.0,381.0,7132.0,181.0,34,08090
2348,ZCTA5 08091,59122.0,234.0,617.0,303.0,4303.0,182.0,34,08091
2349,ZCTA5 08092,81406.0,0.0,0.0,180.0,3450.0,37.0,34,08092
2350,ZCTA5 08093,54460.0,199.0,1385.0,994.0,6821.0,437.0,34,08093
2351,ZCTA5 08094,73848.0,869.0,5713.0,2622.0,31745.0,596.0,34,08094
2352,ZCTA5 08095,-666666666.0,0.0,0.0,0.0,35.0,0.0,34,08095
2353,ZCTA5 08096,68785.0,1475.0,5385.0,2512.0,26569.0,1044.0,34,08096
2354,ZCTA5 08097,79281.0,36.0,215.0,185.0,2847.0,36.0,34,08097
2355,ZCTA5 08098,85218.0,122.0,932.0,430.0,8032.0,67.0,34,08098
2356,ZCTA5 08102,20529.0,137.0,2478.0,4732.0,1993.0,2822.0,34,08102
2357,ZCTA5 08103,22500.0,213.0,8931.0,4697.0,2432.0,2463.0,34,08103
2358,ZCTA5 08104,22289.0,120.0,14814.0,8000.0,3639.0,3633.0,34,08104
2359,ZCTA5 08105,34750.0,1653.0,7687.0,18105.0,7773.0,9839.0,34,08105
2360,ZCTA5 08106,74866.0,14.0,338.0,196.0,9220.0,35.0,34,08106
2361,ZCTA5 08107,54736.0,504.0,2054.0,2148.0,9264.0,1019.0,34,08107
2362,ZCTA5 08108,88937.0,452.0,1035.0,1038.0,16384.0,290.0,34,08108
2363,ZCTA5 08109,68567.0,1671.0,4188.0,5556.0,13573.0,2672.0,34,08109
2364,ZCTA5 08110,65648.0,1482.0,6449.0,7726.0,4472.0,5219.0,34,08110
2365,ZCTA5 08201,58125.0,563.0,1446.0,1353.0,7296.0,486.0,34,08201
2366,ZCTA5 08202,87273.0,11.0,3.0,16.0,1511.0,0.0,34,08202
2367,ZCTA5 08203,65724.0,261.0,187.0,679.0,8471.0,8.0,34,08203
2368,ZCTA5 08204,67186.0,189.0,663.0,1607.0,17271.0,265.0,34,08204
2369,ZCTA5 08205,63194.0,3906.0,3586.0,3189.0,18418.0,1152.0,34,08205
2370,ZCTA5 08210,70009.0,231.0,2021.0,413.0,13914.0,108.0,34,08210
2371,ZCTA5 08212,46964.0,0.0,6.0,0.0,196.0,0.0,34,08212
2372,ZCTA5 08215,63724.0,510.0,1733.0,1928.0,10354.0,657.0,34,08215
2373,ZCTA5 08217,-666666666.0,0.0,0.0,0.0,24.0,0.0,34,08217
2374,ZCTA5 08221,91861.0,280.0,112.0,427.0,6283.0,99.0,34,08221
2375,ZCTA5 08223,73696.0,11.0,34.0,62.0,3999.0,0.0,34,08223
2376,ZCTA5 08224,61974.0,11.0,11.0,50.0,470.0,0.0,34,08224
2377,ZCTA5 08225,73586.0,450.0,122.0,1058.0,7630.0,148.0,34,08225
2378,ZCTA5 08226,72715.0,207.0,296.0,922.0,10286.0,333.0,34,08226
2379,ZCTA5 08230,81698.0,22.0,7.0,292.0,5345.0,39.0,34,08230
2380,ZCTA5 08232,40196.0,617.0,7327.0,8723.0,8324.0,2342.0,34,08232
2381,ZCTA5 08234,78324.0,5119.0,3435.0,7257.0,29374.0,2526.0,34,08234
2382,ZCTA5 08240,-666666666.0,87.0,217.0,296.0,1868.0,19.0,34,08240
2383,ZCTA5 08241,102375.0,21.0,10.0,5.0,1002.0,0.0,34,08241
2384,ZCTA5 08242,53496.0,34.0,83.0,684.0,2684.0,98.0,34,08242
2385,ZCTA5 08243,72153.0,17.0,1.0,14.0,1950.0,0.0,34,08243
2386,ZCTA5 08244,52767.0,604.0,1469.0,1226.0,8404.0,134.0,34,08244
2387,ZCTA5 08246,-666666666.0,32.0,0.0,0.0,51.0,0.0,34,08246
2388,ZCTA5 08247,101484.0,5.0,2.0,6.0,1030.0,0.0,34,08247
2389,ZCTA5 08248,222031.0,0.0,0.0,0.0,257.0,0.0,34,08248
2390,ZCTA5 08251,49184.0,12.0,41.0,550.0,9043.0,153.0,34,08251
2391,ZCTA5 08260,45471.0,120.0,455.0,1484.0,12000.0,141.0,34,08260
2392,ZCTA5 08270,63471.0,21.0,688.0,910.0,7424.0,128.0,34,08270
2393,ZCTA5 08302,46862.0,506.0,10523.0,14651.0,26767.0,4783.0,34,08302
2394,ZCTA5 08310,61458.0,0.0,46.0,65.0,1303.0,2.0,34,08310
2395,ZCTA5 08311,69444.0,3.0,307.0,399.0,1637.0,172.0,34,08311
2396,ZCTA5 08312,63698.0,130.0,1257.0,359.0,6056.0,56.0,34,08312
2397,ZCTA5 08314,72083.0,111.0,1242.0,612.0,983.0,372.0,34,08314
2398,ZCTA5 08316,44519.0,9.0,0.0,16.0,232.0,16.0,34,08316
2399,ZCTA5 08317,79363.0,16.0,168.0,87.0,1243.0,12.0,34,08317
2400,ZCTA5 08318,79692.0,77.0,642.0,589.0,11162.0,203.0,34,08318
2401,ZCTA5 08319,95662.0,8.0,22.0,28.0,1141.0,0.0,34,08319
2402,ZCTA5 08320,-666666666.0,5.0,663.0,311.0,269.0,172.0,34,08320
2403,ZCTA5 08321,24773.0,0.0,0.0,0.0,200.0,0.0,34,08321
2404,ZCTA5 08322,83596.0,382.0,729.0,720.0,9004.0,528.0,34,08322
2405,ZCTA5 08323,71250.0,37.0,51.0,47.0,734.0,0.0,34,08323
2406,ZCTA5 08324,88571.0,0.0,0.0,2.0,186.0,2.0,34,08324
2407,ZCTA5 08326,67958.0,98.0,39.0,344.0,1247.0,103.0,34,08326
2408,ZCTA5 08327,89167.0,8.0,1560.0,463.0,983.0,320.0,34,08327
2409,ZCTA5 08328,65288.0,4.0,45.0,108.0,1051.0,77.0,34,08328
2410,ZCTA5 08329,93098.0,0.0,0.0,0.0,75.0,0.0,34,08329
2411,ZCTA5 08330,64266.0,1849.0,5268.0,4034.0,18129.0,1350.0,34,08330
2412,ZCTA5 08332,50220.0,547.0,6135.0,5691.0,27315.0,581.0,34,08332
2413,ZCTA5 08340,97583.0,16.0,6.0,110.0,1224.0,17.0,34,08340
2414,ZCTA5 08341,33470.0,0.0,158.0,898.0,1413.0,612.0,34,08341
2415,ZCTA5 08343,105329.0,54.0,196.0,246.0,4501.0,140.0,34,08343
2416,ZCTA5 08344,68405.0,21.0,326.0,581.0,4436.0,104.0,34,08344
2417,ZCTA5 08345,56339.0,11.0,78.0,13.0,634.0,0.0,34,08345
2418,ZCTA5 08346,37074.0,0.0,151.0,215.0,311.0,0.0,34,08346
2419,ZCTA5 08348,56838.0,0.0,0.0,0.0,131.0,0.0,34,08348
2420,ZCTA5 08349,34821.0,5.0,448.0,57.0,1726.0,18.0,34,08349
2421,ZCTA5 08350,58077.0,0.0,0.0,87.0,1216.0,0.0,34,08350
2422,ZCTA5 08352,68500.0,0.0,256.0,133.0,371.0,67.0,34,08352
2423,ZCTA5 08353,54375.0,8.0,0.0,12.0,417.0,0.0,34,08353
2424,ZCTA5 08360,47098.0,392.0,6537.0,20782.0,28246.0,5087.0,34,08360
2425,ZCTA5 08361,76237.0,455.0,2284.0,2938.0,14484.0,806.0,34,08361
2426,ZCTA5 08401,26006.0,7122.0,14160.0,11437.0,12494.0,3527.0,34,08401
2427,ZCTA5 08402,69896.0,90.0,135.0,107.0,5838.0,0.0,34,08402
2428,ZCTA5 08403,118393.0,7.0,6.0,9.0,1063.0,0.0,34,08403
2429,ZCTA5 08406,52799.0,1024.0,367.0,2401.0,8620.0,172.0,34,08406
2430,ZCTA5 08501,116895.0,299.0,166.0,199.0,5506.0,55.0,34,08501
2431,ZCTA5 08502,182837.0,4192.0,273.0,749.0,6913.0,0.0,34,08502
2432,ZCTA5 08505,88865.0,1384.0,1792.0,1301.0,13626.0,481.0,34,08505
2433,ZCTA5 08510,150050.0,149.0,137.0,504.0,5368.0,154.0,34,08510
2434,ZCTA5 08511,79583.0,17.0,59.0,88.0,695.0,8.0,34,08511
2435,ZCTA5 08512,83958.0,2227.0,602.0,2307.0,7293.0,349.0,34,08512
2436,ZCTA5 08514,90104.0,121.0,200.0,313.0,5071.0,0.0,34,08514
2437,ZCTA5 08515,142197.0,1025.0,615.0,503.0,4461.0,182.0,34,08515
2438,ZCTA5 08518,61500.0,532.0,844.0,223.0,3833.0,22.0,34,08518
2439,ZCTA5 08520,87401.0,4592.0,2251.0,6377.0,18856.0,1371.0,34,08520
2440,ZCTA5 08525,126141.0,98.0,101.0,148.0,4647.0,10.0,34,08525
2441,ZCTA5 08527,87995.0,1962.0,3080.0,5367.0,49174.0,890.0,34,08527
2442,ZCTA5 08528,-666666666.0,46.0,0.0,0.0,82.0,0.0,34,08528
2443,ZCTA5 08530,94740.0,125.0,551.0,269.0,6835.0,67.0,34,08530
2444,ZCTA5 08533,108185.0,70.0,164.0,574.0,6052.0,48.0,34,08533
2445,ZCTA5 08534,126108.0,1187.0,355.0,780.0,10847.0,187.0,34,08534
2446,ZCTA5 08535,174205.0,252.0,64.0,195.0,4101.0,42.0,34,08535
2447,ZCTA5 08536,98883.0,11458.0,1249.0,627.0,6523.0,433.0,34,08536
2448,ZCTA5 08540,135975.0,14650.0,2403.0,2083.0,30489.0,352.0,34,08540
2449,ZCTA5 08542,72977.0,740.0,417.0,986.0,4125.0,33.0,34,08542
2450,ZCTA5 08550,200049.0,8627.0,244.0,533.0,10201.0,124.0,34,08550
2451,ZCTA5 08551,136765.0,273.0,160.0,326.0,4756.0,0.0,34,08551
2452,ZCTA5 08553,112917.0,2.0,55.0,51.0,553.0,0.0,34,08553
2453,ZCTA5 08554,81273.0,73.0,359.0,307.0,3222.0,22.0,34,08554
2454,ZCTA5 08555,100556.0,15.0,46.0,33.0,699.0,20.0,34,08555
2455,ZCTA5 08558,201964.0,1316.0,241.0,235.0,5888.0,24.0,34,08558
2456,ZCTA5 08559,124088.0,0.0,2.0,223.0,5177.0,32.0,34,08559
2457,ZCTA5 08560,109973.0,53.0,289.0,118.0,3321.0,36.0,34,08560
2458,ZCTA5 08561,122697.0,81.0,94.0,0.0,45.0,0.0,34,08561
2459,ZCTA5 08562,64464.0,153.0,647.0,598.0,3263.0,134.0,34,08562
2460,ZCTA5 08608,14740.0,1.0,633.0,215.0,126.0,163.0,34,08608
2461,ZCTA5 08609,31881.0,389.0,6739.0,5005.0,5045.0,1054.0,34,08609
2462,ZCTA5 08610,60620.0,774.0,6009.0,8245.0,21399.0,1582.0,34,08610
2463,ZCTA5 08611,37248.0,492.0,6923.0,15702.0,15574.0,3063.0,34,08611
2464,ZCTA5 08618,41920.0,1047.0,24944.0,4604.0,12965.0,852.0,34,08618
2465,ZCTA5 08619,74056.0,1315.0,1929.0,2347.0,17091.0,705.0,34,08619
2466,ZCTA5 08620,92629.0,515.0,1069.0,882.0,10740.0,83.0,34,08620
2467,ZCTA5 08628,86315.0,575.0,1649.0,537.0,6753.0,120.0,34,08628
2468,ZCTA5 08629,61058.0,498.0,6274.0,4805.0,6182.0,677.0,34,08629
2469,ZCTA5 08638,50754.0,509.0,9308.0,3768.0,11765.0,569.0,34,08638
2470,ZCTA5 08640,58750.0,109.0,2537.0,1868.0,4236.0,420.0,34,08640
2471,ZCTA5 08641,57500.0,132.0,787.0,1168.0,3119.0,278.0,34,08641
2472,ZCTA5 08648,95537.0,5213.0,3890.0,2902.0,21952.0,392.0,34,08648
2473,ZCTA5 08690,99837.0,1293.0,937.0,998.0,16217.0,48.0,34,08690
2474,ZCTA5 08691,119659.0,2041.0,436.0,766.0,13007.0,239.0,34,08691
2475,ZCTA5 08701,45321.0,1004.0,3263.0,15916.0,90671.0,3763.0,34,08701
2476,ZCTA5 08720,122826.0,0.0,10.0,4.0,978.0,0.0,34,08720
2477,ZCTA5 08721,78496.0,470.0,329.0,1520.0,19919.0,137.0,34,08721
2478,ZCTA5 08722,72815.0,36.0,143.0,875.0,10621.0,166.0,34,08722
2479,ZCTA5 08723,70174.0,757.0,651.0,3620.0,29277.0,1307.0,34,08723
2480,ZCTA5 08724,75988.0,632.0,911.0,3706.0,38354.0,770.0,34,08724
2481,ZCTA5 08730,133493.0,19.0,123.0,193.0,4492.0,68.0,34,08730
2482,ZCTA5 08731,75333.0,326.0,185.0,1294.0,19389.0,185.0,34,08731
2483,ZCTA5 08732,83929.0,16.0,12.0,47.0,1274.0,0.0,34,08732
2484,ZCTA5 08733,62262.0,131.0,154.0,350.0,2321.0,90.0,34,08733
2485,ZCTA5 08734,83086.0,11.0,48.0,54.0,8179.0,9.0,34,08734
2486,ZCTA5 08735,68224.0,11.0,8.0,118.0,3539.0,0.0,34,08735
2487,ZCTA5 08736,112836.0,378.0,88.0,685.0,12312.0,27.0,34,08736
2488,ZCTA5 08738,84167.0,3.0,12.0,17.0,1011.0,2.0,34,08738
2489,ZCTA5 08740,62813.0,7.0,90.0,149.0,1814.0,0.0,34,08740
2490,ZCTA5 08741,93750.0,43.0,57.0,106.0,2518.0,13.0,34,08741
2491,ZCTA5 08742,92579.0,105.0,131.0,1224.0,23745.0,185.0,34,08742
2492,ZCTA5 08750,117950.0,1.0,3.0,79.0,3166.0,38.0,34,08750
2493,ZCTA5 08751,56667.0,89.0,80.0,1007.0,3397.0,573.0,34,08751
2494,ZCTA5 08752,62464.0,4.0,15.0,54.0,2149.0,22.0,34,08752
2495,ZCTA5 08753,77119.0,2087.0,1722.0,5297.0,55890.0,1559.0,34,08753
2496,ZCTA5 08755,72674.0,1711.0,1305.0,2258.0,22227.0,468.0,34,08755
2497,ZCTA5 08757,40767.0,464.0,1259.0,3138.0,29837.0,805.0,34,08757
2498,ZCTA5 08758,66692.0,0.0,44.0,161.0,7506.0,0.0,34,08758
2499,ZCTA5 08759,38212.0,689.0,1408.0,1207.0,30091.0,148.0,34,08759
2500,ZCTA5 08801,120435.0,414.0,1623.0,1068.0,6222.0,438.0,34,08801
2501,ZCTA5 08802,125494.0,130.0,2.0,83.0,4118.0,10.0,34,08802
2502,ZCTA5 08804,84375.0,17.0,33.0,81.0,2329.0,19.0,34,08804
2503,ZCTA5 08805,68125.0,319.0,460.0,5485.0,10240.0,721.0,34,08805
2504,ZCTA5 08807,120065.0,9478.0,1187.0,3717.0,27126.0,768.0,34,08807
2505,ZCTA5 08808,-666666666.0,0.0,0.0,0.0,47.0,0.0,34,08808
2506,ZCTA5 08809,91157.0,506.0,543.0,446.0,4710.0,101.0,34,08809
2507,ZCTA5 08810,130203.0,4414.0,1052.0,876.0,3265.0,287.0,34,08810
2508,ZCTA5 08812,96463.0,2175.0,1246.0,3010.0,9798.0,1132.0,34,08812
2509,ZCTA5 08816,106039.0,12100.0,2195.0,3554.0,31262.0,512.0,34,08816
2510,ZCTA5 08817,87688.0,17546.0,3884.0,5860.0,19170.0,3134.0,34,08817
2511,ZCTA5 08820,120911.0,26769.0,1352.0,1766.0,10249.0,390.0,34,08820
2512,ZCTA5 08821,53859.0,0.0,41.0,51.0,288.0,0.0,34,08821
2513,ZCTA5 08822,107215.0,1786.0,570.0,3120.0,27722.0,597.0,34,08822
2514,ZCTA5 08823,102851.0,3367.0,2278.0,834.0,3024.0,357.0,34,08823
2515,ZCTA5 08824,128623.0,4235.0,954.0,1188.0,6914.0,145.0,34,08824
2516,ZCTA5 08825,106858.0,101.0,13.0,103.0,4215.0,27.0,34,08825
2517,ZCTA5 08826,100931.0,102.0,110.0,281.0,4626.0,39.0,34,08826
2518,ZCTA5 08827,102928.0,64.0,27.0,334.0,4157.0,33.0,34,08827
2519,ZCTA5 08828,79702.0,121.0,116.0,262.0,2016.0,28.0,34,08828
2520,ZCTA5 08829,93026.0,52.0,73.0,340.0,3421.0,0.0,34,08829
2521,ZCTA5 08830,86875.0,10419.0,1185.0,1310.0,6754.0,256.0,34,08830
2522,ZCTA5 08831,78920.0,9206.0,2035.0,3044.0,37792.0,262.0,34,08831
2523,ZCTA5 08832,59009.0,134.0,191.0,1780.0,1728.0,429.0,34,08832
2524,ZCTA5 08833,137063.0,234.0,14.0,358.0,7993.0,12.0,34,08833
2525,ZCTA5 08835,67080.0,163.0,481.0,2441.0,9304.0,381.0,34,08835
2526,ZCTA5 08836,150994.0,647.0,115.0,456.0,3111.0,0.0,34,08836
2527,ZCTA5 08837,80423.0,5830.0,2058.0,2176.0,7787.0,552.0,34,08837
2528,ZCTA5 08840,115785.0,2821.0,963.0,1392.0,12009.0,281.0,34,08840
2529,ZCTA5 08844,120173.0,6717.0,2136.0,3067.0,29545.0,424.0,34,08844
2530,ZCTA5 08846,73196.0,1021.0,1352.0,3414.0,9483.0,1549.0,34,08846
2531,ZCTA5 08848,97319.0,29.0,16.0,199.0,8346.0,0.0,34,08848
2532,ZCTA5 08850,102664.0,674.0,385.0,1040.0,7493.0,60.0,34,08850
2533,ZCTA5 08852,101928.0,8202.0,1972.0,780.0,7296.0,285.0,34,08852
2534,ZCTA5 08853,130352.0,625.0,583.0,157.0,4170.0,0.0,34,08853
2535,ZCTA5 08854,89617.0,21944.0,11448.0,6544.0,20933.0,1412.0,34,08854
2536,ZCTA5 08857,93650.0,5487.0,2712.0,5129.0,31464.0,666.0,34,08857
2537,ZCTA5 08858,-666666666.0,0.0,0.0,0.0,173.0,0.0,34,08858
2538,ZCTA5 08859,83389.0,3956.0,2164.0,3137.0,14963.0,418.0,34,08859
2539,ZCTA5 08861,51389.0,874.0,4349.0,44123.0,42867.0,5370.0,34,08861
2540,ZCTA5 08863,87357.0,2394.0,1495.0,3345.0,8234.0,733.0,34,08863
2541,ZCTA5 08865,60887.0,584.0,2188.0,2779.0,24661.0,702.0,34,08865
2542,ZCTA5 08867,125694.0,154.0,5.0,135.0,4970.0,2.0,34,08867
2543,ZCTA5 08869,78974.0,1205.0,201.0,1443.0,5799.0,311.0,34,08869
2544,ZCTA5 08872,74985.0,3465.0,3738.0,2471.0,12825.0,205.0,34,08872
2545,ZCTA5 08873,90555.0,10693.0,15405.0,8066.0,25309.0,1299.0,34,08873
2546,ZCTA5 08876,91324.0,1996.0,1363.0,3076.0,17706.0,709.0,34,08876
2547,ZCTA5 08879,68693.0,2138.0,1767.0,3672.0,18503.0,397.0,34,08879
2548,ZCTA5 08880,81545.0,566.0,382.0,1535.0,3135.0,253.0,34,08880
2549,ZCTA5 08882,62179.0,641.0,1033.0,3934.0,13337.0,595.0,34,08882
2550,ZCTA5 08884,75226.0,239.0,286.0,911.0,7708.0,71.0,34,08884
2551,ZCTA5 08886,106012.0,520.0,523.0,314.0,6234.0,60.0,34,08886
2552,ZCTA5 08887,83750.0,50.0,3.0,41.0,1053.0,0.0,34,08887
2553,ZCTA5 08889,134387.0,499.0,10.0,289.0,8705.0,0.0,34,08889
2554,ZCTA5 08890,-666666666.0,0.0,0.0,0.0,0.0,0.0,34,08890
2555,ZCTA5 08901,38413.0,5933.0,8192.0,30302.0,38471.0,4382.0,34,08901
2556,ZCTA5 08902,88512.0,10310.0,7744.0,8162.0,21093.0,1638.0,34,08902
2557,ZCTA5 08904,75913.0,1982.0,1457.0,2177.0,9691.0,587.0,34,08904
