,Name,Household Income,Asian Amer.,Black Amer.,Hispanic Amer.,White Amer.,Other,state,Zipcode
2008,ZCTA5 07057,68845.0,748.0,551.0,1733.0,10028.0,68.0,34,07057
2009,ZCTA5 07058,132402.0,1351.0,0.0,563.0,3536.0,21.0,34,07058
2010,ZCTA5 07059,170096.0,2952.0,133.0,862.0,12169.0,101.0,34,07059
2011,ZCTA5 07060,58707.0,882.0,12421.0,24102.0,17116.0,13264.0,34,07060
2012,ZCTA5 07062,69590.0,82.0,6664.0,4098.0,3252.0,2395.0,34,07062
2013,ZCTA5 07063,65377.0,360.0,5700.0,5669.0,3780.0,3203.0,34,07063
2014,ZCTA5 07064,89022.0,559.0,570.0,977.0,2402.0,171.0,34,07064
2015,ZCTA5 07065,78946.0,1347.0,8466.0,9335.0,15208.0,3381.0,34,07065
2016,ZCTA5 07066,109924.0,643.0,267.0,1774.0,14667.0,111.0,34,07066
2017,ZCTA5 07067,113136.0,2833.0,1286.0,2160.0,12985.0,537.0,34,07067
2018,ZCTA5 07068,129006.0,426.0,0.0,365.0,5071.0,100.0,34,07068
2019,ZCTA5 07069,156408.0,925.0,53.0,414.0,5193.0,0.0,34,07069
2020,ZCTA5 07070,101473.0,3281.0,488.0,3598.0,13400.0,460.0,34,07070
2021,ZCTA5 07071,79985.0,1374.0,527.0,5162.0,18736.0,1038.0,34,07071
2022,ZCTA5 07072,88827.0,658.0,55.0,1507.0,5264.0,69.0,34,07072
2023,ZCTA5 07073,80896.0,1688.0,584.0,2084.0,6548.0,382.0,34,07073
2024,ZCTA5 07074,66976.0,171.0,34.0,1094.0,1987.0,335.0,34,07074
2025,ZCTA5 07075,110625.0,1158.0,203.0,1292.0,6777.0,205.0,34,07075
2026,ZCTA5 07076,131630.0,1908.0,2478.0,2164.0,18651.0,540.0,34,07076
2027,ZCTA5 07077,76813.0,75.0,284.0,840.0,1908.0,104.0,34,07077
2028,ZCTA5 07078,250001.0,3617.0,116.0,438.0,8841.0,389.0,34,07078
2029,ZCTA5 07079,138525.0,815.0,4286.0,1034.0,10727.0,140.0,34,07079
2030,ZCTA5 07080,101565.0,3487.0,2936.0,4512.0,14748.0,1787.0,34,07080
2031,ZCTA5 07081,111899.0,2025.0,1372.0,2025.0,12686.0,1225.0,34,07081
2032,ZCTA5 07082,130905.0,511.0,4.0,310.0,4418.0,16.0,34,07082
2033,ZCTA5 07083,90971.0,5644.0,16281.0,9959.0,26211.0,5641.0,34,07083
2034,ZCTA5 07086,101449.0,1728.0,563.0,5118.0,10419.0,1101.0,34,07086
2035,ZCTA5 07087,48965.0,2584.0,3772.0,51906.0,48047.0,10875.0,34,07087
2036,ZCTA5 07088,64130.0,36.0,2432.0,346.0,434.0,336.0,34,07088
2037,ZCTA5 07090,171064.0,2093.0,1184.0,2434.0,24901.0,879.0,34,07090
2038,ZCTA5 07092,120750.0,463.0,132.0,702.0,6099.0,31.0,34,07092
2039,ZCTA5 07093,57473.0,4046.0,2099.0,48188.0,39400.0,16473.0,34,07093
2040,ZCTA5 07094,114821.0,5350.0,804.0,4375.0,12491.0,774.0,34,07094
2041,ZCTA5 07095,86615.0,4509.0,2506.0,5647.0,11545.0,943.0,34,07095
2042,ZCTA5 07102,25677.0,771.0,6912.0,3854.0,3707.0,1598.0,34,07102
2043,ZCTA5 07103,30108.0,851.0,25735.0,5126.0,3518.0,1759.0,34,07103
2044,ZCTA5 07104,37424.0,705.0,13527.0,33502.0,19363.0,14692.0,34,07104
2045,ZCTA5 07105,44785.0,473.0,4202.0,26596.0,36346.0,10013.0,34,07105
2046,ZCTA5 07106,41195.0,1506.0,28302.0,2530.0,1303.0,2298.0,34,07106
2047,ZCTA5 07107,31842.0,635.0,13705.0,21828.0,11145.0,10866.0,34,07107
2048,ZCTA5 07108,27000.0,61.0,19323.0,3397.0,1183.0,2281.0,34,07108
2049,ZCTA5 07109,70670.0,3697.0,3537.0,17518.0,22761.0,4609.0,34,07109
2050,ZCTA5 07110,99507.0,2990.0,855.0,5069.0,22591.0,1093.0,34,07110
2051,ZCTA5 07111,45176.0,492.0,46857.0,5383.0,3966.0,1766.0,34,07111
2052,ZCTA5 07112,36246.0,219.0,22466.0,1742.0,800.0,1229.0,34,07112
2053,ZCTA5 07114,29682.0,54.0,6789.0,3453.0,2950.0,2024.0,34,07114
2054,ZCTA5 07201,47630.0,346.0,6802.0,17335.0,14751.0,5097.0,34,07201
2055,ZCTA5 07202,50970.0,767.0,6487.0,28547.0,14274.0,18454.0,34,07202
2056,ZCTA5 07203,64718.0,325.0,10659.0,6829.0,5664.0,4171.0,34,07203
2057,ZCTA5 07204,75000.0,1185.0,1198.0,4264.0,7912.0,2830.0,34,07204
2058,ZCTA5 07205,75239.0,708.0,11547.0,4024.0,5886.0,2980.0,34,07205
2059,ZCTA5 07206,42727.0,196.0,5764.0,18417.0,6729.0,13252.0,34,07206
2060,ZCTA5 07208,49313.0,1114.0,5980.0,19107.0,17522.0,5860.0,34,07208
2061,ZCTA5 07302,136679.0,13932.0,4297.0,8021.0,24389.0,1417.0,34,07302
2062,ZCTA5 07304,48360.0,6217.0,15915.0,14771.0,11218.0,8316.0,34,07304
2063,ZCTA5 07305,55955.0,10290.0,29882.0,17094.0,12647.0,9795.0,34,07305
2064,ZCTA5 07306,59794.0,18148.0,5788.0,15660.0,22276.0,3499.0,34,07306
2065,ZCTA5 07307,63281.0,9289.0,3529.0,17894.0,19221.0,7492.0,34,07307
2066,ZCTA5 07310,147516.0,7927.0,548.0,1289.0,3866.0,277.0,34,07310
2067,ZCTA5 07311,188634.0,26.0,18.0,15.0,308.0,0.0,34,07311
2068,ZCTA5 07401,170968.0,744.0,46.0,178.0,5787.0,0.0,34,07401
2069,ZCTA5 07403,94099.0,389.0,278.0,1873.0,7189.0,33.0,34,07403
2070,ZCTA5 07405,116884.0,1057.0,52.0,2409.0,15919.0,83.0,34,07405
2071,ZCTA5 07407,77334.0,1705.0,1384.0,5586.0,15254.0,988.0,34,07407
2072,ZCTA5 07410,123159.0,4016.0,806.0,4695.0,27212.0,322.0,34,07410
2073,ZCTA5 07416,68242.0,43.0,186.0,300.0,5217.0,44.0,34,07416
2074,ZCTA5 07417,172766.0,675.0,290.0,908.0,9593.0,202.0,34,07417
2075,ZCTA5 07418,133186.0,0.0,314.0,153.0,2053.0,0.0,34,07418
2076,ZCTA5 07419,88469.0,191.0,312.0,585.0,8063.0,84.0,34,07419
2077,ZCTA5 07420,83796.0,328.0,271.0,779.0,4248.0,133.0,34,07420
2078,ZCTA5 07421,95383.0,185.0,85.0,536.0,6367.0,235.0,34,07421
2079,ZCTA5 07422,100000.0,22.0,123.0,644.0,6027.0,33.0,34,07422
2080,ZCTA5 07423,216875.0,507.0,13.0,201.0,3492.0,20.0,34,07423
2081,ZCTA5 07424,87125.0,1395.0,1549.0,4452.0,22535.0,601.0,34,07424
2082,ZCTA5 07430,107081.0,3240.0,829.0,3016.0,21422.0,350.0,34,07430
2083,ZCTA5 07432,121162.0,172.0,89.0,717.0,6649.0,63.0,34,07432
2084,ZCTA5 07435,123949.0,135.0,19.0,137.0,2211.0,23.0,34,07435
2085,ZCTA5 07436,126319.0,786.0,182.0,936.0,11806.0,79.0,34,07436
2086,ZCTA5 07438,111169.0,277.0,94.0,542.0,10718.0,118.0,34,07438
2087,ZCTA5 07439,89659.0,62.0,6.0,377.0,2177.0,0.0,34,07439
2088,ZCTA5 07440,134766.0,58.0,23.0,671.0,4300.0,45.0,34,07440
2089,ZCTA5 07442,102371.0,678.0,192.0,2161.0,9476.0,438.0,34,07442
2090,ZCTA5 07444,98281.0,323.0,13.0,764.0,10171.0,29.0,34,07444
2091,ZCTA5 07446,147625.0,1161.0,71.0,792.0,13539.0,1.0,34,07446
2092,ZCTA5 07450,184556.0,3914.0,310.0,1995.0,19880.0,148.0,34,07450
2093,ZCTA5 07452,187000.0,1411.0,201.0,903.0,9708.0,18.0,34,07452
2094,ZCTA5 07456,122385.0,407.0,238.0,1162.0,11072.0,178.0,34,07456
2095,ZCTA5 07457,110664.0,188.0,29.0,602.0,3756.0,179.0,34,07457
2096,ZCTA5 07458,162837.0,1642.0,492.0,937.0,8469.0,98.0,34,07458
2097,ZCTA5 07460,109245.0,23.0,90.0,334.0,3257.0,0.0,34,07460
2098,ZCTA5 07461,89366.0,231.0,277.0,1043.0,17174.0,38.0,34,07461
2099,ZCTA5 07462,88934.0,0.0,180.0,621.0,5748.0,142.0,34,07462
2100,ZCTA5 07463,124803.0,650.0,65.0,1054.0,8870.0,233.0,34,07463
2101,ZCTA5 07465,102610.0,154.0,127.0,669.0,6301.0,16.0,34,07465
2102,ZCTA5 07470,123204.0,4255.0,1169.0,7360.0,46918.0,695.0,34,07470
2103,ZCTA5 07480,100700.0,314.0,227.0,1758.0,15541.0,86.0,34,07480
2104,ZCTA5 07481,153736.0,841.0,129.0,783.0,15877.0,25.0,34,07481
2105,ZCTA5 07495,-666666666.0,0.0,0.0,0.0,0.0,0.0,34,07495
2106,ZCTA5 07501,30467.0,1059.0,9217.0,20351.0,7268.0,13899.0,34,07501
2107,ZCTA5 07502,54940.0,3572.0,2695.0,8306.0,6339.0,2901.0,34,07502
2108,ZCTA5 07503,46520.0,280.0,1325.0,11258.0,7363.0,8077.0,34,07503
2109,ZCTA5 07504,60231.0,185.0,5490.0,5503.0,3192.0,2346.0,34,07504
2110,ZCTA5 07505,18486.0,81.0,734.0,1554.0,883.0,864.0,34,07505
2111,ZCTA5 07506,97692.0,125.0,1099.0,4462.0,16214.0,866.0,34,07506
2112,ZCTA5 07508,79444.0,378.0,2383.0,8383.0,17423.0,1777.0,34,07508
2113,ZCTA5 07512,105637.0,646.0,507.0,1930.0,9036.0,353.0,34,07512
2114,ZCTA5 07513,44315.0,48.0,1283.0,10440.0,2611.0,7978.0,34,07513
2115,ZCTA5 07514,43776.0,91.0,7631.0,9599.0,2782.0,7098.0,34,07514
2116,ZCTA5 07522,37658.0,1385.0,6058.0,11743.0,7851.0,4478.0,34,07522
2117,ZCTA5 07524,38794.0,6.0,3542.0,9855.0,5845.0,3513.0,34,07524
2118,ZCTA5 07601,70090.0,5004.0,11130.0,17600.0,22104.0,4456.0,34,07601
2119,ZCTA5 07603,91232.0,657.0,1074.0,3675.0,5515.0,836.0,34,07603
2120,ZCTA5 07604,94801.0,1744.0,709.0,2171.0,9118.0,317.0,34,07604
2121,ZCTA5 07605,102250.0,3603.0,260.0,1715.0,4780.0,103.0,34,07605
2122,ZCTA5 07606,72500.0,34.0,82.0,1431.0,2214.0,196.0,34,07606
2123,ZCTA5 07607,94317.0,1635.0,530.0,2110.0,6801.0,336.0,34,07607
2124,ZCTA5 07608,36429.0,0.0,3.0,35.0,93.0,6.0,34,07608
2125,ZCTA5 07620,130962.0,478.0,90.0,136.0,926.0,19.0,34,07620
2126,ZCTA5 07621,96335.0,6983.0,2394.0,7989.0,15305.0,1888.0,34,07621
2127,ZCTA5 07624,140357.0,3546.0,70.0,448.0,4782.0,24.0,34,07624
2128,ZCTA5 07626,151442.0,2680.0,16.0,576.0,5924.0,0.0,34,07626
2129,ZCTA5 07627,154500.0,1420.0,3.0,489.0,3405.0,33.0,34,07627
2130,ZCTA5 07628,100219.0,2900.0,828.0,3366.0,12981.0,459.0,34,07628
2131,ZCTA5 07630,128093.0,953.0,80.0,1020.0,6311.0,41.0,34,07630
2132,ZCTA5 07631,85733.0,2773.0,7550.0,8164.0,14883.0,1702.0,34,07631
2133,ZCTA5 07632,149358.0,2315.0,69.0,523.0,2792.0,0.0,34,07632
2134,ZCTA5 07640,134688.0,912.0,0.0,325.0,3678.0,27.0,34,07640
2135,ZCTA5 07641,178450.0,535.0,49.0,121.0,2754.0,0.0,34,07641
2136,ZCTA5 07642,146108.0,919.0,238.0,755.0,8778.0,153.0,34,07642
2137,ZCTA5 07643,66098.0,2802.0,241.0,2961.0,6785.0,479.0,34,07643
2138,ZCTA5 07644,66595.0,2380.0,1993.0,9259.0,18226.0,845.0,34,07644
2139,ZCTA5 07645,146708.0,1323.0,281.0,705.0,6652.0,57.0,34,07645
2140,ZCTA5 07646,94344.0,2835.0,654.0,3133.0,11943.0,625.0,34,07646
2141,ZCTA5 07647,109844.0,1370.0,129.0,694.0,3887.0,26.0,34,07647
2142,ZCTA5 07648,122200.0,1653.0,31.0,340.0,3905.0,85.0,34,07648
2143,ZCTA5 07649,132358.0,1366.0,169.0,659.0,6297.0,89.0,34,07649
2144,ZCTA5 07650,68245.0,12016.0,208.0,4453.0,6446.0,1563.0,34,07650
2145,ZCTA5 07652,128306.0,7568.0,754.0,2982.0,17609.0,80.0,34,07652
2146,ZCTA5 07656,137883.0,367.0,58.0,1409.0,8202.0,32.0,34,07656
2147,ZCTA5 07657,71699.0,3397.0,124.0,3209.0,7122.0,329.0,34,07657
2148,ZCTA5 07660,86923.0,1610.0,588.0,5684.0,9483.0,757.0,34,07660
2149,ZCTA5 07661,124598.0,2777.0,334.0,1075.0,7944.0,194.0,34,07661
2150,ZCTA5 07662,84196.0,752.0,122.0,1418.0,4216.0,373.0,34,07662
2151,ZCTA5 07663,106776.0,1104.0,576.0,2532.0,11713.0,172.0,34,07663
2152,ZCTA5 07666,111821.0,3522.0,10831.0,7342.0,23205.0,1587.0,34,07666
2153,ZCTA5 07670,172926.0,4062.0,430.0,1239.0,9519.0,347.0,34,07670
2154,ZCTA5 07675,131940.0,3205.0,426.0,2805.0,22215.0,267.0,34,07675
2155,ZCTA5 07676,140260.0,497.0,32.0,969.0,8522.0,42.0,34,07676
2156,ZCTA5 07677,171103.0,205.0,183.0,193.0,5314.0,46.0,34,07677
2157,ZCTA5 07701,91587.0,773.0,1438.0,4563.0,19384.0,2151.0,34,07701
2158,ZCTA5 07702,124474.0,143.0,25.0,35.0,3841.0,20.0,34,07702
2159,ZCTA5 07703,-666666666.0,0.0,17.0,0.0,115.0,0.0,34,07703
2160,ZCTA5 07704,179138.0,49.0,197.0,137.0,5585.0,21.0,34,07704
2161,ZCTA5 07711,130313.0,9.0,7.0,47.0,1648.0,7.0,34,07711
2162,ZCTA5 07712,69830.0,1581.0,9154.0,6128.0,24293.0,2017.0,34,07712
2163,ZCTA5 07716,92222.0,100.0,151.0,347.0,7834.0,42.0,34,07716
2164,ZCTA5 07717,92813.0,24.0,14.0,142.0,1689.0,32.0,34,07717
2165,ZCTA5 07718,125919.0,233.0,9.0,427.0,6493.0,259.0,34,07718
2166,ZCTA5 07719,100391.0,280.0,333.0,1828.0,19952.0,283.0,34,07719
2167,ZCTA5 07720,64246.0,47.0,221.0,482.0,3744.0,91.0,34,07720
2168,ZCTA5 07721,77482.0,250.0,791.0,564.0,2005.0,52.0,34,07721
2169,ZCTA5 07722,174635.0,179.0,122.0,655.0,9663.0,15.0,34,07722
2170,ZCTA5 07723,65521.0,3.0,1.0,98.0,653.0,44.0,34,07723
2171,ZCTA5 07724,82783.0,1275.0,2433.0,2525.0,15744.0,561.0,34,07724
2172,ZCTA5 07726,118187.0,3210.0,1108.0,2858.0,37971.0,507.0,34,07726
2173,ZCTA5 07727,80177.0,511.0,704.0,566.0,5448.0,62.0,34,07727
2174,ZCTA5 07728,91855.0,3409.0,3285.0,10225.0,44453.0,2439.0,34,07728
2175,ZCTA5 07730,101849.0,716.0,229.0,1530.0,15545.0,110.0,34,07730
2176,ZCTA5 07731,109354.0,1948.0,1884.0,4402.0,33099.0,832.0,34,07731
2177,ZCTA5 07732,61436.0,297.0,126.0,134.0,4218.0,5.0,34,07732
2178,ZCTA5 07733,148991.0,3207.0,144.0,856.0,12741.0,80.0,34,07733
2179,ZCTA5 07734,62021.0,391.0,1441.0,1561.0,10258.0,409.0,34,07734
2180,ZCTA5 07735,79467.0,698.0,1228.0,2911.0,15303.0,578.0,34,07735
2181,ZCTA5 07737,110319.0,170.0,68.0,213.0,3530.0,86.0,34,07737
2182,ZCTA5 07738,152557.0,504.0,0.0,201.0,5804.0,20.0,34,07738
2183,ZCTA5 07739,179391.0,54.0,0.0,230.0,5748.0,0.0,34,07739
2184,ZCTA5 07740,60122.0,466.0,4881.0,9234.0,20667.0,3892.0,34,07740
2185,ZCTA5 07746,154700.0,3005.0,417.0,1018.0,14269.0,230.0,34,07746
2186,ZCTA5 07747,109396.0,2409.0,1832.0,3136.0,24972.0,714.0,34,07747
2187,ZCTA5 07748,121490.0,959.0,154.0,2138.0,25535.0,193.0,34,07748
2188,ZCTA5 07750,135909.0,15.0,0.0,103.0,3091.0,17.0,34,07750
2189,ZCTA5 07751,153644.0,4642.0,428.0,1068.0,14672.0,52.0,34,07751
2190,ZCTA5 07753,73544.0,1317.0,10436.0,3912.0,22197.0,1408.0,34,07753
2191,ZCTA5 07755,103472.0,70.0,237.0,355.0,5495.0,25.0,34,07755
2192,ZCTA5 07756,63093.0,18.0,69.0,148.0,2847.0,90.0,34,07756
2193,ZCTA5 07757,89265.0,138.0,21.0,377.0,5301.0,0.0,34,07757
2194,ZCTA5 07758,95488.0,131.0,135.0,512.0,4070.0,48.0,34,07758
2195,ZCTA5 07760,168750.0,110.0,64.0,375.0,8339.0,61.0,34,07760
2196,ZCTA5 07762,81311.0,281.0,208.0,134.0,7718.0,8.0,34,07762
2197,ZCTA5 07764,109073.0,44.0,370.0,546.0,7223.0,106.0,34,07764
2198,ZCTA5 07801,73496.0,820.0,1930.0,14281.0,15912.0,5063.0,34,07801
2199,ZCTA5 07803,91219.0,334.0,91.0,1139.0,2791.0,119.0,34,07803
2200,ZCTA5 07820,-666666666.0,0.0,0.0,4.0,4.0,2.0,34,07820
2201,ZCTA5 07821,109167.0,194.0,127.0,587.0,7905.0,43.0,34,07821
2202,ZCTA5 07822,75625.0,68.0,0.0,138.0,781.0,0.0,34,07822
2203,ZCTA5 07823,60842.0,125.0,114.0,490.0,7473.0,19.0,34,07823
2204,ZCTA5 07825,104918.0,65.0,89.0,560.0,9119.0,37.0,34,07825
2205,ZCTA5 07826,85131.0,50.0,28.0,234.0,5664.0,40.0,34,07826
2206,ZCTA5 07827,75625.0,90.0,49.0,69.0,3861.0,3.0,34,07827
2207,ZCTA5 07828,75528.0,1091.0,1395.0,2486.0,12039.0,125.0,34,07828
2208,ZCTA5 07830,134375.0,225.0,0.0,172.0,6546.0,0.0,34,07830
2209,ZCTA5 07832,99243.0,112.0,68.0,104.0,3170.0,15.0,34,07832
2210,ZCTA5 07833,48375.0,0.0,0.0,0.0,107.0,0.0,34,07833
2211,ZCTA5 07834,124593.0,1540.0,421.0,1069.0,15364.0,157.0,34,07834
2212,ZCTA5 07836,122292.0,505.0,511.0,1474.0,10926.0,242.0,34,07836
2213,ZCTA5 07838,110139.0,41.0,38.0,141.0,2786.0,14.0,34,07838
2214,ZCTA5 07840,85094.0,2271.0,1165.0,3973.0,25671.0,824.0,34,07840
2215,ZCTA5 07842,100694.0,0.0,0.0,12.0,83.0,12.0,34,07842
2216,ZCTA5 07843,86846.0,516.0,424.0,2136.0,10087.0,269.0,34,07843
2217,ZCTA5 07846,-666666666.0,0.0,0.0,32.0,67.0,0.0,34,07846
2218,ZCTA5 07847,112938.0,25.0,79.0,439.0,1647.0,49.0,34,07847
2219,ZCTA5 07848,87500.0,141.0,153.0,230.0,4546.0,17.0,34,07848
2220,ZCTA5 07849,101977.0,570.0,637.0,498.0,7916.0,24.0,34,07849
2221,ZCTA5 07850,86198.0,98.0,509.0,1550.0,5304.0,27.0,34,07850
2222,ZCTA5 07851,132917.0,0.0,0.0,0.0,58.0,0.0,34,07851
2223,ZCTA5 07852,85938.0,408.0,412.0,233.0,2975.0,0.0,34,07852
2224,ZCTA5 07853,166806.0,454.0,41.0,934.0,12100.0,33.0,34,07853
2225,ZCTA5 07856,90500.0,86.0,353.0,543.0,3446.0,133.0,34,07856
2226,ZCTA5 07857,69000.0,54.0,227.0,440.0,2854.0,10.0,34,07857
2227,ZCTA5 07860,87820.0,459.0,492.0,1868.0,23942.0,246.0,34,07860
2228,ZCTA5 07863,85083.0,35.0,69.0,256.0,3478.0,52.0,34,07863
2229,ZCTA5 07865,123250.0,9.0,36.0,117.0,1832.0,0.0,34,07865
2230,ZCTA5 07866,110028.0,1500.0,805.0,2796.0,19903.0,418.0,34,07866
2231,ZCTA5 07869,140841.0,3067.0,1016.0,2686.0,20511.0,458.0,34,07869
2232,ZCTA5 07870,-666666666.0,0.0,0.0,0.0,30.0,0.0,34,07870
2233,ZCTA5 07871,137717.0,685.0,340.0,1429.0,18671.0,153.0,34,07871
2234,ZCTA5 07874,97080.0,188.0,189.0,925.0,7350.0,242.0,34,07874
2235,ZCTA5 07876,131165.0,502.0,318.0,543.0,9001.0,49.0,34,07876
2236,ZCTA5 07878,100185.0,29.0,80.0,0.0,518.0,0.0,34,07878
2237,ZCTA5 07880,123558.0,0.0,0.0,170.0,221.0,0.0,34,07880
2238,ZCTA5 07881,-666666666.0,0.0,0.0,0.0,6.0,0.0,34,07881
2239,ZCTA5 07882,84135.0,295.0,804.0,974.0,12846.0,239.0,34,07882
2240,ZCTA5 07885,80685.0,651.0,138.0,3421.0,7734.0,1249.0,34,07885
2241,ZCTA5 07901,154688.0,2469.0,1232.0,2967.0,17622.0,1693.0,34,07901
2242,ZCTA5 07920,151365.0,5673.0,539.0,1529.0,19922.0,314.0,34,07920
2243,ZCTA5 07921,116250.0,636.0,91.0,900.0,6488.0,40.0,34,07921
2244,ZCTA5 07922,181392.0,1749.0,216.0,784.0,10021.0,36.0,34,07922
2245,ZCTA5 07924,165677.0,331.0,4.0,985.0,6788.0,224.0,34,07924
2246,ZCTA5 07926,-666666666.0,0.0,0.0,0.0,9.0,0.0,34,07926
2247,ZCTA5 07927,125588.0,769.0,193.0,199.0,2771.0,13.0,34,07927
2248,ZCTA5 07928,191607.0,2180.0,253.0,993.0,15946.0,49.0,34,07928
2249,ZCTA5 07930,148466.0,352.0,150.0,549.0,7152.0,170.0,34,07930
2250,ZCTA5 07931,182642.0,119.0,100.0,432.0,2893.0,12.0,34,07931
2251,ZCTA5 07932,127273.0,859.0,239.0,767.0,8687.0,0.0,34,07932
2252,ZCTA5 07933,138929.0,103.0,12.0,137.0,2851.0,0.0,34,07933
2253,ZCTA5 07934,141667.0,15.0,0.0,64.0,1433.0,19.0,34,07934
2254,ZCTA5 07935,183125.0,0.0,0.0,0.0,374.0,0.0,34,07935
2255,ZCTA5 07936,136016.0,1260.0,126.0,1588.0,9438.0,11.0,34,07936
2256,ZCTA5 07939,41250.0,11.0,126.0,44.0,108.0,0.0,34,07939
2257,ZCTA5 07940,146620.0,1247.0,800.0,1720.0,14921.0,73.0,34,07940
2258,ZCTA5 07945,183352.0,274.0,92.0,493.0,8378.0,14.0,34,07945
2259,ZCTA5 07946,168214.0,183.0,1.0,142.0,2885.0,28.0,34,07946
2260,ZCTA5 07950,127226.0,3962.0,563.0,1466.0,14549.0,77.0,34,07950
2261,ZCTA5 07960,125744.0,2282.0,3038.0,8087.0,36855.0,1379.0,34,07960
2262,ZCTA5 07961,-666666666.0,0.0,0.0,0.0,0.0,0.0,34,07961
2263,ZCTA5 07970,243219.0,17.0,0.0,106.0,152.0,0.0,34,07970
2264,ZCTA5 07974,154655.0,1453.0,121.0,1122.0,10295.0,56.0,34,07974
2265,ZCTA5 07976,94432.0,0.0,0.0,34.0,715.0,0.0,34,07976
2266,ZCTA5 07977,87188.0,8.0,51.0,228.0,595.0,77.0,34,07977
2267,ZCTA5 07979,135028.0,6.0,16.0,0.0,449.0,0.0,34,07979
